disease,drug,phase,status,target,num_ev_strings
B-cell acute lymphoblastic leukemia,VINCRISTINE,1,Recruiting,TUBB,1
myelodysplastic syndrome,DOCETAXEL,1,Completed,TUBB,1
breast adenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
breast carcinoma,DOCETAXEL,1,Withdrawn,TUBB,1
breast carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
breast carcinoma,DOCETAXEL,0,Completed,TUBB,1
breast carcinoma,CABAZITAXEL,2,Terminated,TUBB,1
breast carcinoma,CABAZITAXEL,2,Recruiting,TUBB,1
breast carcinoma,CABAZITAXEL,2,Completed,TUBB,1
breast adenocarcinoma,PACLITAXEL,3,Suspended,TUBB,1
breast adenocarcinoma,PACLITAXEL,3,Recruiting,TUBB,1
breast adenocarcinoma,PACLITAXEL,3,Not yet recruiting,TUBB,1
breast adenocarcinoma,ERIBULIN,3,Suspended,TUBB,1
anal neoplasm,DOCETAXEL,2,"Active, not recruiting",TUBB,1
breast adenocarcinoma,ERIBULIN,1,Recruiting,TUBB,1
brain neoplasm,VINCRISTINE,1,Recruiting,TUBB,1
brain neoplasm,VERUBULIN,1,Completed,TUBB,1
brain neoplasm,PACLITAXEL POLIGLUMEX,2,Completed,TUBB,1
brain neoplasm,ERIBULIN,0,"Active, not recruiting",TUBB,1
brain neoplasm,CABAZITAXEL,1,Withdrawn,TUBB,1
bladder tumor,PACLITAXEL,2,Terminated,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,2,Withdrawn,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
breast carcinoma,DOCETAXEL,3,Withdrawn,TUBB,1
breast carcinoma,DOCETAXEL,4,Withdrawn,TUBB,1
breast carcinoma,ERIBULIN,1,Terminated,TUBB,1
breast carcinoma,ERIBULIN,1,Unknown status,TUBB,1
breast carcinoma,PACLITAXEL,3,Withdrawn,TUBB,1
breast carcinoma,PACLITAXEL,3,Not yet recruiting,TUBB,1
breast carcinoma,PACLITAXEL,2,Enrolling by invitation,TUBB,1
breast carcinoma,PACLITAXEL,0,"Active, not recruiting",TUBB,1
breast carcinoma,MIRVETUXIMAB SORAVTANSINE,1,Withdrawn,TUBB,1
breast carcinoma,IXABEPILONE,4,n/a,TUBB,1
breast carcinoma,IXABEPILONE,2,Withdrawn,TUBB,1
breast carcinoma,IXABEPILONE,2,Recruiting,TUBB,1
breast carcinoma,IXABEPILONE,1,Withdrawn,TUBB,1
breast carcinoma,IXABEPILONE,1,"Active, not recruiting",TUBB,1
breast carcinoma,INDIBULIN,1,Unknown status,TUBB,1
breast carcinoma,ERIBULIN,4,n/a,TUBB,1
breast carcinoma,ERIBULIN,4,Completed,TUBB,1
breast carcinoma,ERIBULIN,4,"Active, not recruiting",TUBB,1
breast carcinoma,ERIBULIN,3,Not yet recruiting,TUBB,1
breast carcinoma,ERIBULIN,3,"Active, not recruiting",TUBB,1
breast carcinoma,ERIBULIN,2,Withdrawn,TUBB,1
breast carcinoma,ERIBULIN,2,Unknown status,TUBB,1
breast carcinoma,ERIBULIN,1,Withdrawn,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
atrial fibrillation,COLCHICINE,3,Completed,TUBB,1
aphthous ulcer,COLCHICINE,2,Unknown status,TUBB,1
angiosarcoma,PACLITAXEL,2,Unknown status,TUBB,1
angiosarcoma,PACLITAXEL,2,Terminated,TUBB,1
angiosarcoma,ERIBULIN,2,Recruiting,TUBB,1
angioimmunoblastic T-cell lymphoma,VINCRISTINE,2,Recruiting,TUBB,1
angioimmunoblastic T-cell lymphoma,VINCRISTINE,2,Completed,TUBB,1
angioimmunoblastic T-cell lymphoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
anaplastic large cell lymphoma,VINCRISTINE,2,Terminated,TUBB,1
anaplastic large cell lymphoma,VINCRISTINE,2,Completed,TUBB,1
anaplastic large cell lymphoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
anaplastic large cell lymphoma,IXABEPILONE,2,Completed,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,4,n/a,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,3,Completed,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,2,Suspended,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,1,Recruiting,TUBB,1
anaplastic large cell lymphoma,BRENTUXIMAB VEDOTIN,1,"Active, not recruiting",TUBB,1
anaplastic astrocytoma,VINCRISTINE,2,Completed,TUBB,1
anaplastic astrocytoma,IXABEPILONE,1,Completed,TUBB,1
atrial fibrillation,COLCHICINE,2,Unknown status,TUBB,1
atrial fibrillation,COLCHICINE,3,Recruiting,TUBB,1
bladder transitional cell carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
atrial fibrillation,COLCHICINE,3,Withdrawn,TUBB,1
bladder transitional cell carcinoma,DOCETAXEL,2,Completed,TUBB,1
bladder transitional cell carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
bladder transitional cell carcinoma,CABAZITAXEL,2,Completed,TUBB,1
bladder carcinoma,VINORELBINE,1,Completed,TUBB,1
bladder carcinoma,VINFLUNINE,1,Withdrawn,TUBB,1
bladder carcinoma,VINFLUNINE,1,Completed,TUBB,1
bladder carcinoma,VINBLASTINE,3,Terminated,TUBB,1
bladder carcinoma,VINBLASTINE,3,Recruiting,TUBB,1
bladder carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
bladder carcinoma,PACLITAXEL,1,Unknown status,TUBB,1
bladder carcinoma,IXABEPILONE,2,Completed,TUBB,1
bladder carcinoma,DOCETAXEL,3,Completed,TUBB,1
bladder carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
bladder carcinoma,CABAZITAXEL,1,"Active, not recruiting",TUBB,1
biliary tract neoplasm,PACLITAXEL,2,"Active, not recruiting",TUBB,1
biliary tract neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
benign prostatic hyperplasia,PACLITAXEL,2,Recruiting,TUBB,1
autoimmune thrombocytopenic purpura,VINCRISTINE,4,Completed,TUBB,1
autoimmune thrombocytopenic purpura,VINCRISTINE,2,Completed,TUBB,1
breast carcinoma,PACLITAXEL,4,Withdrawn,TUBB,1
breast carcinoma,PACLITAXEL POLIGLUMEX,1,Completed,TUBB,1
breast carcinoma,PACLITAXEL POLIGLUMEX,2,Withdrawn,TUBB,1
carcinoma,PACLITAXEL,1,Completed,TUBB,1
carcinoma,DOCETAXEL,2,Withdrawn,TUBB,1
carcinoma,DOCETAXEL,2,Terminated,TUBB,1
carcinoma,DOCETAXEL,2,Recruiting,TUBB,1
carcinoma,DOCETAXEL,1,Completed,TUBB,1
cancer,VINORELBINE,2,"Active, not recruiting",TUBB,1
cancer,VINORELBINE,1,Unknown status,TUBB,1
cancer,VINORELBINE,1,Recruiting,TUBB,1
cancer,VINORELBINE,1,Not yet recruiting,TUBB,1
cancer,VINFLUNINE,1,Withdrawn,TUBB,1
cancer,VINCRISTINE,4,Unknown status,TUBB,1
cancer,PLINABULIN,1,Completed,TUBB,1
cancer,PACLITAXEL,4,Completed,TUBB,1
cancer,PACLITAXEL,2,"Active, not recruiting",TUBB,1
cancer,PACLITAXEL,1,Suspended,TUBB,1
cancer,INDIBULIN,1,Completed,TUBB,1
cancer,FOSBRETABULIN,2,Completed,TUBB,1
cancer,ERIBULIN,2,Recruiting,TUBB,1
cancer,ERIBULIN,1,Recruiting,TUBB,1
cancer,DOCETAXEL,3,Unknown status,TUBB,1
carcinoma,DOCETAXEL,3,Unknown status,TUBB,1
carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
cancer,DOCETAXEL,2,"Active, not recruiting",TUBB,1
carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
cervical adenocarcinoma,PACLITAXEL,3,Recruiting,TUBB,1
cervical adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
cervical adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
cervical adenocarcinoma,DOCETAXEL,2,Completed,TUBB,1
central nervous system cancer,VINORELBINE,2,"Active, not recruiting",TUBB,1
central nervous system cancer,VINCRISTINE,3,"Active, not recruiting",TUBB,1
central nervous system cancer,VINBLASTINE,2,Completed,TUBB,1
central nervous system cancer,VINBLASTINE,2,"Active, not recruiting",TUBB,1
central nervous system cancer,VINBLASTINE,1,Recruiting,TUBB,1
central nervous system cancer,VINBLASTINE,1,Completed,TUBB,1
central nervous system cancer,SAGOPILONE,2,Completed,TUBB,1
central nervous system cancer,PACLITAXEL,1,Terminated,TUBB,1
cardiac arrhythmia,COLCHICINE,3,Completed,TUBB,1
carcinoma,VINORELBINE,3,Unknown status,TUBB,1
carcinoma,VINORELBINE,2,Terminated,TUBB,1
carcinoma,VINORELBINE,2,Completed,TUBB,1
carcinoma,VINCRISTINE,3,Unknown status,TUBB,1
carcinoma,VINCRISTINE,2,Completed,TUBB,1
carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
cancer,DOCETAXEL,3,Completed,TUBB,1
cancer,DOCETAXEL,1,Unknown status,TUBB,1
breast carcinoma,SAGOPILONE,2,Completed,TUBB,1
breast neoplasm,ERIBULIN,3,Completed,TUBB,1
breast neoplasm,ERIBULIN,2,Recruiting,TUBB,1
breast neoplasm,ERIBULIN,2,Completed,TUBB,1
breast neoplasm,DOCETAXEL,4,Recruiting,TUBB,1
breast neoplasm,DOCETAXEL,3,"Active, not recruiting",TUBB,1
breast neoplasm,DOCETAXEL,2,"Active, not recruiting",TUBB,1
breast ductal adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
breast carcinoma,VINORELBINE,4,Completed,TUBB,1
breast carcinoma,VINORELBINE,3,Not yet recruiting,TUBB,1
breast carcinoma,VINORELBINE,3,"Active, not recruiting",TUBB,1
breast carcinoma,VINORELBINE,0,Completed,TUBB,1
breast carcinoma,VINFLUNINE,2,Withdrawn,TUBB,1
breast carcinoma,VINFLUNINE,2,Completed,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,4,n/a,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,4,"Active, not recruiting",TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,3,Terminated,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,3,Recruiting,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,2,Withdrawn,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,1,Withdrawn,TUBB,1
breast carcinoma,TRASTUZUMAB EMTANSINE,1,Terminated,TUBB,1
breast neoplasm,ERIBULIN,2,Terminated,TUBB,1
breast neoplasm,ERIBULIN,4,Completed,TUBB,1
cancer,DOCETAXEL,1,Terminated,TUBB,1
breast neoplasm,ERIBULIN,4,Recruiting,TUBB,1
cancer,DOCETAXEL,1,Suspended,TUBB,1
cancer,DOCETAXEL,1,Recruiting,TUBB,1
cancer,DOCETAXEL,1,"Active, not recruiting",TUBB,1
cancer,CROLIBULIN,1,Completed,TUBB,1
cancer,CABAZITAXEL,2,Terminated,TUBB,1
cancer,CABAZITAXEL,1,Completed,TUBB,1
bronchoalveolar adenocarcinoma,PACLITAXEL,2,Completed,TUBB,1
bronchoalveolar adenocarcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
breast neoplasm,VINORELBINE,2,Withdrawn,TUBB,1
breast neoplasm,VINFLUNINE,3,Completed,TUBB,1
breast neoplasm,VINFLUNINE,2,Completed,TUBB,1
breast neoplasm,TRASTUZUMAB EMTANSINE,3,Completed,TUBB,1
breast neoplasm,TRASTUZUMAB EMTANSINE,1,Completed,TUBB,1
breast neoplasm,PACLITAXEL,3,Terminated,TUBB,1
breast neoplasm,PACLITAXEL,1,Unknown status,TUBB,1
breast neoplasm,PACLITAXEL,1,Terminated,TUBB,1
breast neoplasm,MIRVETUXIMAB SORAVTANSINE,2,Recruiting,TUBB,1
breast neoplasm,IXABEPILONE,2,Terminated,TUBB,1
breast neoplasm,IXABEPILONE,2,Recruiting,TUBB,1
anal neoplasm,PACLITAXEL,1,Terminated,TUBB,1
alveolar rhabdomyosarcoma,VINORELBINE,3,Recruiting,TUBB,1
mycosis fungoides,BRENTUXIMAB VEDOTIN,3,Completed,TUBB,1
Hereditary breast and ovarian cancer syndrome,DOCETAXEL,2,Completed,TUBB,1
Hodgkins lymphoma,BRENTUXIMAB VEDOTIN,4,n/a,TUBB,1
Hodgkins lymphoma,BRENTUXIMAB VEDOTIN,4,Recruiting,TUBB,1
Hodgkins lymphoma,BRENTUXIMAB VEDOTIN,4,"Active, not recruiting",TUBB,1
Hodgkins lymphoma,BRENTUXIMAB VEDOTIN,2,Unknown status,TUBB,1
Hodgkins lymphoma,BRENTUXIMAB VEDOTIN,1,Withdrawn,TUBB,1
Hereditary breast and ovarian cancer syndrome,PACLITAXEL,2,Recruiting,TUBB,1
Hereditary breast and ovarian cancer syndrome,PACLITAXEL,1,Recruiting,TUBB,1
Hereditary breast and ovarian cancer syndrome,PACLITAXEL,1,Completed,TUBB,1
Hereditary breast and ovarian cancer syndrome,ERIBULIN,2,Withdrawn,TUBB,1
Hepatoblastoma,VINCRISTINE,3,"Active, not recruiting",TUBB,1
alveolar rhabdomyosarcoma,VINORELBINE,2,Completed,TUBB,1
HIV-1 infection,VINCRISTINE,3,"Active, not recruiting",TUBB,1
HIV-1 infection,PACLITAXEL,3,"Active, not recruiting",TUBB,1
HIV infection,PACLITAXEL,1,Terminated,TUBB,1
Gestational trophoblastic neoplasm,VINCRISTINE,3,Recruiting,TUBB,1
Gestational trophoblastic neoplasm,PACLITAXEL,3,Recruiting,TUBB,1
"Genital neoplasm, female",PACLITAXEL,1,Completed,TUBB,1
Gastrointestinal stromal tumor,PACLITAXEL,2,Completed,TUBB,1
Gastrointestinal stromal tumor,PACLITAXEL,1,"Active, not recruiting",TUBB,1
Fibrolamellar Carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
Hodgkins lymphoma,VINBLASTINE,2,Not yet recruiting,TUBB,1
Hodgkins lymphoma,VINBLASTINE,3,Recruiting,TUBB,1
Hodgkins lymphoma,VINBLASTINE,3,Unknown status,TUBB,1
Hodgkins lymphoma,VINBLASTINE,3,Withdrawn,TUBB,1
Malignant Ovarian Brenner Tumor,PACLITAXEL,1,"Active, not recruiting",TUBB,1
Malignant Ovarian Brenner Tumor,DOCETAXEL,1,Completed,TUBB,1
"Lymphoma, AIDS-Related",VINCRISTINE,2,Terminated,TUBB,1
"Lymphoma, AIDS-Related",VINCRISTINE,2,"Active, not recruiting",TUBB,1
"Lymphoma, AIDS-Related",VINCRISTINE,1,Completed,TUBB,1
Langerhans Cell Histiocytosis,VINBLASTINE,3,Recruiting,TUBB,1
Langerhans Cell Histiocytosis,VINBLASTINE,2,Recruiting,TUBB,1
Kaposi's sarcoma,PACLITAXEL,3,Completed,TUBB,1
Hodgkins lymphoma,VINORELBINE,3,Completed,TUBB,1
Hodgkins lymphoma,VINORELBINE,2,Unknown status,TUBB,1
Hodgkins lymphoma,VINORELBINE,2,Terminated,TUBB,1
Hodgkins lymphoma,VINORELBINE,2,Recruiting,TUBB,1
Hodgkins lymphoma,VINORELBINE,1,Unknown status,TUBB,1
Hodgkins lymphoma,VINCRISTINE,4,Unknown status,TUBB,1
Hodgkins lymphoma,VINCRISTINE,2,Unknown status,TUBB,1
Hodgkins lymphoma,VINCRISTINE,2,Terminated,TUBB,1
Hodgkins lymphoma,VINCRISTINE,2,Completed,TUBB,1
Hodgkins lymphoma,VINCRISTINE,1,Recruiting,TUBB,1
Hodgkins lymphoma,VINCRISTINE,1,Completed,TUBB,1
Familial Mediterranean fever,COLCHICINE,4,Completed,TUBB,1
Familial Mediterranean fever,COLCHICINE,2,Unknown status,TUBB,1
Familial Mediterranean fever,COLCHICINE,1,Completed,TUBB,1
Endometrial Undifferentiated Carcinoma,PACLITAXEL,1,Suspended,TUBB,1
Endometrial Serous Adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
Endometrial Serous Adenocarcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
Endometrial Serous Adenocarcinoma,MIRVETUXIMAB SORAVTANSINE,2,Not yet recruiting,TUBB,1
Endometrial Serous Adenocarcinoma,IXABEPILONE,2,"Active, not recruiting",TUBB,1
Endometrial Mucinous Adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
Endometrial Endometrioid Adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
Endometrial Clear Cell Adenocarcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
Endometrial Clear Cell Adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
Endometrial Clear Cell Adenocarcinoma,MIRVETUXIMAB SORAVTANSINE,2,Not yet recruiting,TUBB,1
Endometrial Clear Cell Adenocarcinoma,IXABEPILONE,2,"Active, not recruiting",TUBB,1
Cutaneous T-cell lymphoma,BRENTUXIMAB VEDOTIN,1,Recruiting,TUBB,1
Coronary Restenosis,PACLITAXEL,2,Recruiting,TUBB,1
Coronary Restenosis,PACLITAXEL,1,Completed,TUBB,1
Chronic Hepatitis C infection,COLCHICINE,2,Terminated,TUBB,1
Chemotherapy-induced nausea and vomiting,DOCETAXEL,1,Completed,TUBB,1
Burkitts lymphoma,VINCRISTINE,2,Terminated,TUBB,1
Burkitts lymphoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
Burkitts lymphoma,IXABEPILONE,2,Completed,TUBB,1
Behcet's syndrome,COLCHICINE,2,Completed,TUBB,1
Endometrial Squamous Cell Carcinoma,PACLITAXEL,1,Suspended,TUBB,1
Ewing sarcoma,VINCRISTINE,1,Completed,TUBB,1
Fallopian Tube Serous Adenocarcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
Ewing sarcoma,VINCRISTINE,2,Completed,TUBB,1
Fallopian Tube Serous Adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
Fallopian Tube Serous Adenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
Fallopian Tube Serous Adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
Fallopian Tube Carcinosarcoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
Fallopian Tube Carcinoma,VINORELBINE,2,Completed,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL POLIGLUMEX,1,Completed,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL,3,Unknown status,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL,3,Terminated,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL,1,Unknown status,TUBB,1
Fallopian Tube Carcinoma,PACLITAXEL,1,Suspended,TUBB,1
Fallopian Tube Carcinoma,MIRVETUXIMAB SORAVTANSINE,1,Recruiting,TUBB,1
Fallopian Tube Carcinoma,IXABEPILONE,2,Recruiting,TUBB,1
Fallopian Tube Carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
Fallopian Tube Carcinoma,DOCETAXEL,2,Terminated,TUBB,1
Fallopian Tube Carcinoma,DOCETAXEL,1,Terminated,TUBB,1
Ewing sarcoma,VINCRISTINE,3,Recruiting,TUBB,1
Ewing sarcoma,VINCRISTINE,2,Recruiting,TUBB,1
Malignant Ovarian Brenner Tumor,PACLITAXEL,2,Completed,TUBB,1
Malignant Ovarian Brenner Tumor,PACLITAXEL,3,Completed,TUBB,1
Malignant Ovarian Brenner Tumor,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
acute lymphoblastic leukemia,VINCRISTINE,2,Not yet recruiting,TUBB,1
acute lymphoblastic leukemia,VINCRISTINE,1,"Active, not recruiting",TUBB,1
acute graft vs. host disease,BRENTUXIMAB VEDOTIN,2,Withdrawn,TUBB,1
acute graft vs. host disease,BRENTUXIMAB VEDOTIN,1,Terminated,TUBB,1
acute graft vs. host disease,BRENTUXIMAB VEDOTIN,1,Completed,TUBB,1
acute coronary syndrome,COLCHICINE,4,Unknown status,TUBB,1
acute coronary syndrome,COLCHICINE,2,Completed,TUBB,1
actinic keratosis,PACLITAXEL,2,"Active, not recruiting",TUBB,1
Waldenstrom macroglobulinemia,VINCRISTINE,1,Recruiting,TUBB,1
Vaginal neoplasm,VINORELBINE,1,Completed,TUBB,1
Vaginal neoplasm,PACLITAXEL,1,Completed,TUBB,1
Vaginal neoplasm,DOCETAXEL,1,Completed,TUBB,1
Uveal Melanoma,VINCRISTINE,2,Completed,TUBB,1
Uveal Melanoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
Uterine Carcinosarcoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
Tufted angioma,VINCRISTINE,2,Recruiting,TUBB,1
Transitional Cell Carcinoma,VINFLUNINE,2,Unknown status,TUBB,1
Transitional Cell Carcinoma,PACLITAXEL,1,Suspended,TUBB,1
Transitional Cell Carcinoma,DOCETAXEL,2,Completed,TUBB,1
Transitional Cell Carcinoma,CABAZITAXEL,2,Unknown status,TUBB,1
acute lymphoblastic leukemia,VINCRISTINE,1,Withdrawn,TUBB,1
acute lymphoblastic leukemia,VINCRISTINE,2,Unknown status,TUBB,1
Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
acute lymphoblastic leukemia,VINCRISTINE,3,Suspended,TUBB,1
alveolar rhabdomyosarcoma,VINCRISTINE,3,Recruiting,TUBB,1
alveolar rhabdomyosarcoma,VINCRISTINE,2,Completed,TUBB,1
allergy,PACLITAXEL,3,Completed,TUBB,1
allergy,DOCETAXEL,3,Completed,TUBB,1
adult T acute lymphoblastic leukemia,VINCRISTINE,3,Suspended,TUBB,1
adrenal cortex carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
adrenal cortex carcinoma,CABAZITAXEL,2,Recruiting,TUBB,1
adenosquamous lung carcinoma,VINORELBINE,3,Completed,TUBB,1
adenosquamous lung carcinoma,PACLITAXEL,3,Completed,TUBB,1
adenosquamous lung carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
adenosarcoma,PACLITAXEL,1,Suspended,TUBB,1
adenocarcinoma,PACLITAXEL,2,Recruiting,TUBB,1
adenocarcinoma,PACLITAXEL,1,Terminated,TUBB,1
adenocarcinoma,PACLITAXEL,1,Completed,TUBB,1
acute myeloid leukemia,VINCRISTINE,3,Completed,TUBB,1
acute myeloid leukemia,VINCRISTINE,2,Not yet recruiting,TUBB,1
acute myeloid leukemia,VINCRISTINE,2,"Active, not recruiting",TUBB,1
acute myeloid leukemia,VINCRISTINE,1,Recruiting,TUBB,1
acute myeloid leukemia,BRENTUXIMAB VEDOTIN,1,"Active, not recruiting",TUBB,1
Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
Thymoma,PACLITAXEL,2,Terminated,TUBB,1
Malignant Ovarian Mixed Epithelial Tumor,PACLITAXEL,3,Completed,TUBB,1
Primary Peritoneal Serous Adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
Primary Peritoneal Serous Adenocarcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
Postpericardiotomy Syndrome,COLCHICINE,3,Completed,TUBB,1
Ovarian Transitional Cell Carcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
Ovarian Transitional Cell Carcinoma,PACLITAXEL,3,Completed,TUBB,1
Ovarian Transitional Cell Carcinoma,PACLITAXEL,1,Suspended,TUBB,1
Ovarian Transitional Cell Carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
Ocular Melanoma,PACLITAXEL,2,Completed,TUBB,1
Neurofibromatosis type 1,VINCRISTINE,2,Unknown status,TUBB,1
Neurofibromatosis type 1,VINBLASTINE,2,Completed,TUBB,1
Merkel cell skin cancer,PACLITAXEL,2,Terminated,TUBB,1
Merkel cell skin cancer,PACLITAXEL,1,Not yet recruiting,TUBB,1
Mantle cell lymphoma,VINCRISTINE,4,Recruiting,TUBB,1
Mantle cell lymphoma,VINCRISTINE,2,Recruiting,TUBB,1
Mantle cell lymphoma,VINCRISTINE,2,Not yet recruiting,TUBB,1
Mantle cell lymphoma,VINCRISTINE,1,Recruiting,TUBB,1
Mantle cell lymphoma,VINCRISTINE,1,"Active, not recruiting",TUBB,1
Mantle cell lymphoma,IXABEPILONE,2,Completed,TUBB,1
Malignant epithelial tumor of ovary,PACLITAXEL,1,Terminated,TUBB,1
Malignant epithelial tumor of ovary,DOCETAXEL,2,Completed,TUBB,1
Primary Peritoneal Serous Adenocarcinoma,PACLITAXEL,1,Recruiting,TUBB,1
Primary Peritoneal Serous Adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
Thymoma,PACLITAXEL,2,Completed,TUBB,1
Primary Peritoneal Serous Adenocarcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
Thymic Carcinoma,PACLITAXEL,2,Terminated,TUBB,1
Thymic Carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
Thymic Carcinoma,PACLITAXEL,2,Completed,TUBB,1
T-cell acute lymphoblastic leukemia,VINCRISTINE,4,Completed,TUBB,1
T-cell acute lymphoblastic leukemia,VINCRISTINE,3,Unknown status,TUBB,1
T-cell acute lymphoblastic leukemia,VINCRISTINE,2,Completed,TUBB,1
T-cell acute lymphoblastic leukemia,VINCRISTINE,1,Completed,TUBB,1
Small Intestinal Enteropathy-Associated T-Cell Lymphoma,BRENTUXIMAB VEDOTIN,2,Recruiting,TUBB,1
Sezary's disease,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
Sezary's disease,BRENTUXIMAB VEDOTIN,1,"Active, not recruiting",TUBB,1
ST Elevation Myocardial Infarction,COLCHICINE,3,Recruiting,TUBB,1
Retinoblastoma,VINCRISTINE,3,Unknown status,TUBB,1
Retinoblastoma,VINCRISTINE,3,Terminated,TUBB,1
Retinoblastoma,VINCRISTINE,3,Recruiting,TUBB,1
Retinoblastoma,VINCRISTINE,2,Unknown status,TUBB,1
Retinoblastoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
Retinoblastoma,VINCRISTINE,1,"Active, not recruiting",TUBB,1
Progressive supranuclear palsy,DAVUNETIDE,2,Completed,TUBB,1
Primary hemophagocytic lymphohistiocytosis,VINCRISTINE,2,"Active, not recruiting",TUBB,1
cervical carcinoma,DOCETAXEL,1,Terminated,TUBB,1
cervical carcinoma,DOCETAXEL,1,Withdrawn,TUBB,1
cervical carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
lung adenocarcinoma,DOCETAXEL,3,Terminated,TUBB,1
lung carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
lung carcinoma,DOCETAXEL,1,Unknown status,TUBB,1
lung carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
lung adenocarcinoma,VINORELBINE,3,Completed,TUBB,1
lung adenocarcinoma,VINORELBINE,2,Recruiting,TUBB,1
lung adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
lung adenocarcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
lung adenocarcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
lung adenocarcinoma,DOCETAXEL,3,Completed,TUBB,1
